feature1,feature2,feature3,feature4,feature5,target,timestamp
0.6089053562546319,0.2620668090867255,-1.9495617177543672,-0.35084943007647457,-2.2183477600510813,1.8705870677506176,2023-02-06 19:00:00
0.5136144642310962,0.03471374875256186,-1.9685042134380537,0.6549755842216898,0.8107986455917099,-0.37749982521874537,2023-02-01 17:00:00
-1.0097307047099375,0.6191542610051978,2.0574954697116987,0.020793707675407894,-0.7280029412291344,0.8746254744179603,2023-01-14 07:00:00
-0.29660745906979835,0.241321934916781,-1.151014083619507,0.38632331781156,-0.20447122098612153,-1.4087908851314848,2023-01-23 21:00:00
-0.1769472274940494,-0.7982972445384537,-1.3793192280145272,-0.7309300399419191,-0.033126972873797095,2.3300254533340428,2023-01-08 06:00:00
-0.6706202090766449,1.3924653000643288,-0.2500465145989528,0.28869362927985703,0.2603218387712207,-0.38083305803046574,2023-01-16 11:00:00
1.0715431522348857,0.19063559126502433,0.9413105807674833,-1.0325239035275395,0.39792704994680894,-1.2663024737346342,2023-01-22 23:00:00
-0.6255627015095294,0.39580353343740904,0.4940301862827388,0.2606737658239071,-0.5503051538454201,0.30747163181175785,2023-01-09 18:00:00
-0.28067507686677406,-1.6929568141953855,-0.09833962679474989,-0.9885911071509175,-1.103589317215771,4.702687541503084,2023-01-10 19:00:00
-0.48712538376469605,-0.5923939242388692,-0.863990769679816,0.04852162794482699,-0.8309501164110378,1.9789106751060364,2023-01-05 05:00:00
1.0965471182302537,-2.191253851165281,1.534482101794515,1.1223742187031596,-0.4597646158304763,-0.22284606592820044,2023-02-11 02:00:00
-1.1869933883057446,1.0578141808207961,-0.589112132781127,-0.9355962987624259,-0.17791787580439816,1.1361110146351516,2023-02-07 14:00:00
0.9578396311082676,-0.7908817916945654,0.0340080962281468,-1.3650217954266353,0.7014947819247145,-0.3248526466809351,2023-02-09 11:00:00
-0.22346598237185214,-0.3493167961181975,-0.01941960588773261,-0.30317978283427544,0.7999419019420501,0.8214585979470074,2023-01-15 10:00:00
-0.3095464393139903,0.326133022242118,-1.251113576385303,0.924027019206901,-0.18490213644298903,-0.6792885564839293,2023-01-06 19:00:00
0.3614173172731029,-1.2931415437586478,0.5723903111756757,0.45060341286253885,-1.869816339532164,2.4823335358539906,2023-01-26 21:00:00
0.8132051867479773,-0.2789629303318085,-0.2797601684958344,0.7903718960517113,0.34005129456889044,-1.2789437350366024,2023-01-21 19:00:00
-0.646227309843803,1.775310892609512,-1.19363683175648,0.9191541736100015,1.0005823180429783,-3.031710653481656,2023-01-16 10:00:00
0.20838280794755248,-2.0417348684242906,-0.24717738252059693,-0.6819842479977986,-1.0016200098949155,3.9420227046767318,2023-01-09 06:00:00
0.8890371222798921,0.5737444210044131,-1.276304416538336,-1.2883076174635377,0.2927154821418534,-0.8151598978616876,2023-01-29 15:00:00
-0.7188323876087304,0.7450053128772811,-0.19469729611668168,-0.06418817710849775,0.09175248444837286,0.6028887698180476,2023-01-25 08:00:00
0.3794053976051097,0.690472686121513,0.26561699317253346,0.6577631761503737,-0.06953228624226938,-1.7889398086354342,2023-02-07 13:00:00
-0.6929095952606542,0.8995998754332507,0.30729952087660933,0.8128621188389601,0.6296288419236122,-1.7948883221668641,2023-01-03 11:00:00
0.02421945667275807,1.4122205554154292,-0.07964139124571515,0.4523717962497339,-1.0623935281468797,-1.4570744348313296,2023-01-14 16:00:00
-0.12791759148076653,-0.9555404406004258,-1.6064463202575725,0.2034636358672231,-0.7563507452843033,2.3539732571301637,2023-01-05 00:00:00
-0.021367294348436157,-0.7472116791478234,-2.4242402602729416,0.8840453963610497,0.7368438970924334,-0.1998007822771003,2023-01-14 00:00:00
3.0768603701805035,1.360115900180313,-1.2445425000847228,0.23286808742689824,-0.6080061429373236,-5.076629606594279,2023-02-10 14:00:00
2.006092888159123,2.061503576636398,1.2083662305931424,1.0240625258114624,0.5925269492011831,-7.2563070617523,2023-01-13 11:00:00
0.2992925804064919,1.301741289398798,1.5615111967268527,0.032004149065766624,-0.7534178703461835,-0.8446957247499515,2023-01-12 13:00:00
-0.4536363875916828,1.7262265456356325,-0.8873294588557712,0.7717961772356612,0.35625278870608357,-1.7404576029732433,2023-02-08 12:00:00
-1.3354815690998914,0.486036289417637,-1.5473039889383655,1.0826910538870733,-0.4711246518178786,0.4388132778768692,2023-01-26 01:00:00
-0.6619821777966091,0.42588720619303577,0.01914777741575206,-0.6414869090443096,0.487872284871074,0.3338812933887677,2023-01-19 07:00:00
0.35947579754712555,2.3490757867007575,-0.7160434362758403,-0.4166253056154625,-0.06312301311124825,-2.5442495902754336,2023-02-04 21:00:00
-0.5482687949250771,0.8333339117803071,-1.10486279306252,0.22054142701386686,1.2179591523055584,-1.131016065619002,2023-01-24 18:00:00
-1.357517539841935,-0.9006713825124801,-0.9642000714232447,1.0800560591393102,0.9427885141400756,1.9804943905573724,2023-02-06 15:00:00
-0.8984679817910373,0.028181157369128247,-0.009118996644203544,1.085895565831578,0.4746982328799528,0.11797000195708002,2023-01-11 21:00:00
0.14125714008746323,-2.1305664798072006,0.7682072166317373,0.21539650545628794,0.5082686396745896,0.8765800729487347,2023-01-25 02:00:00
0.30154734233361247,-0.03471176970524331,-1.168678037619532,1.1428228145150205,0.7519330326867741,-1.3863233986834076,2023-01-01 23:00:00
0.25049285034587654,0.3464482094969757,-0.6800247215784908,0.23225369716100355,0.29307247329868125,-1.0335893466179127,2023-01-02 06:00:00
0.3099989831655551,-0.05658848889989584,1.2189707897936632,-1.9511018640386248,0.1435879365051602,1.5459613784259703,2023-01-26 17:00:00
0.324083969394795,-0.38508228041631654,-0.6769220003059587,0.6116762888408679,1.030999522495951,-1.0168061925772678,2023-01-01 10:00:00
-1.0399059271255309,0.6127739050625697,-1.0534155631736561,-0.6237689606958051,1.9140313538667861,0.21885625804205733,2023-01-10 05:00:00
-1.500221861446936,-0.7788370428204348,1.3510728924131392,0.8861911885847956,-0.06263957732723487,2.207021115626573,2023-02-04 04:00:00
0.7223813578277714,-0.372833152091767,1.7269638512334051,-0.39963618561460235,0.22468472575188592,-1.4031805506730661,2023-01-13 08:00:00
1.4412732890661155,-1.4358621511794394,1.1631637521549596,0.010233061019587049,-0.9815086510479509,0.7328561210890138,2023-01-03 06:00:00
-0.8184286659420014,1.532367724678116,0.49986412374037137,-1.3993061748019415,0.3676492929914216,0.6574952436394039,2023-01-23 14:00:00
0.8836599374866724,0.6523228784134196,-1.5763921569842494,1.4765403497258958,1.3800913541474515,-5.555065796232816,2023-01-09 17:00:00
1.2002617497388293,-0.463161362085399,-0.41142660711600243,1.1539007342557472,-1.8697416996954206,-0.43971404780367224,2023-01-26 04:00:00
1.6957228778108653,1.8972886947731116,0.1566937282465246,1.0235306441853447,0.17528677893392386,-5.761276406206554,2023-01-29 20:00:00
-1.1818741254208012,0.44947391283230687,2.0860470495371137,-1.0147594931858521,-0.36146276669398575,2.505706177909235,2023-01-28 14:00:00
0.6813623265753054,-1.1536922813398585,0.7547332980678092,0.1994239859867671,0.4730382821602152,0.25051189686505576,2023-02-06 02:00:00
0.3109075655980046,1.475356216949552,0.8576596232020194,-0.1599385299634271,-0.01901620790268883,-2.6074701528336393,2023-01-03 22:00:00
-2.100026507651624,0.6255080168310357,0.885231482988991,-0.5923559556520536,0.12354769595558233,1.883824309992245,2023-01-23 15:00:00
0.047398671316414016,-0.8604133652839524,-0.38455554422982535,1.0062928092144405,-0.5768918695231487,1.189952967859666,2023-01-05 11:00:00
0.8872908372667421,-0.7632861041785816,0.03793783544760203,0.6833289928110694,-0.20931381957936157,-1.4885248585461568,2023-01-21 13:00:00
1.205994516546816,0.7774073527645112,0.46667098196608103,1.52100622715938,-0.9489165208248372,-2.1697712926640524,2023-01-25 14:00:00
0.3076126681891964,-0.524567013767051,1.3522026788671444,0.4240668615184512,0.03944704824073949,-0.4003597729325751,2023-01-31 21:00:00
-0.13845598398377382,-1.2242982362893657,-0.20902325728602528,-0.8505204542093001,-0.5805234498047227,3.1905725147226103,2023-01-13 04:00:00
-0.651356893791829,-0.5286166817497568,0.5863640187550933,1.2382830714336357,0.02127157673606165,0.628913940770521,2023-01-13 01:00:00
-0.23811043631205406,0.04600274725327412,-0.9046143749937661,1.1727568452674448,0.6654168236917787,-2.0671621676831538,2023-01-28 04:00:00
0.3853173797288368,-0.883857436201133,0.1537251059455279,0.058208718445999896,-1.142970297830623,2.1468668418184,2023-01-02 15:00:00
-1.1476913898156673,0.08520944963390106,-2.9911359709007233,-0.18689615816198485,-1.6304732437151401,3.531570914272476,2023-01-25 13:00:00
-1.5947030672667954,0.5136001065697166,-0.5327008396619114,-1.169916835710288,-2.8722622132816493,5.238887052211275,2023-01-13 19:00:00
-1.385987942398998,0.5055892418358746,1.4891131083282896,2.271449745422796,-0.40439742318396127,0.15676179533317103,2023-01-29 07:00:00
-0.012246772846914623,-0.8972543714858315,0.07580455819372633,-0.6771617115121117,0.9751197334177512,0.3646134598483869,2023-01-03 18:00:00
-0.20932367715186612,-0.6690727386599166,1.0399046873960764,-0.6056155397368641,1.8260097135469362,-0.922400247354854,2023-01-12 11:00:00
-0.14705738150213865,-0.8254971967925115,-0.32138584165299344,0.41293145427562433,-0.5637245528039747,1.4586998798205975,2023-01-03 19:00:00
-1.072139011985607,-2.9213504834946074,0.4365598041576678,0.9039348410861953,-2.3629324355418384,7.204307832524603,2023-01-14 06:00:00
0.41486550036191044,0.4632885301181062,0.04351466864346608,0.5581395145185063,-2.529560077694303,0.026400949920574956,2023-01-23 20:00:00
-2.0993562644190256,0.683223014788808,-0.11480224875906367,0.5667717261841796,-0.6573725539947244,2.2050942933311086,2023-02-11 14:00:00
-0.29748220087385013,1.3119837385739466,0.3207857259326839,0.19405194360587402,-1.270061088712032,-0.30829623766301234,2023-01-30 18:00:00
0.017613251933657315,-0.97536602727825,1.3035079319347591,0.6647027453331099,-0.552920837367302,0.6336106473877128,2023-02-01 09:00:00
-0.4036484632419967,-0.955122579349353,0.42359906559346105,2.062524919243145,-1.0675329142542729,0.8161142028195286,2023-01-14 15:00:00
1.732514999485092,2.2313001461926323,0.6380511014407572,0.5008444749444569,-1.801057734152739,-3.97562380012877,2023-01-16 22:00:00
0.3636318826249679,0.8868873900973003,-0.42076179368105326,-2.6042138566271342,0.19894814679649453,0.37445896913627774,2023-01-19 19:00:00
0.6515219913395057,-1.1376856704248166,-0.20149153394751798,-0.006521315229458062,0.5987943895619102,0.20950355910679866,2023-01-22 18:00:00
-0.07160125941406395,-0.03722223650984159,0.7276295436369798,0.05194588580729943,0.7326400772155792,-0.49190158220927543,2023-01-10 02:00:00
0.3883120054234496,1.2495049007061587,-1.3327773974796497,-0.3494393272169559,-0.7725687487562407,-1.073318445416918,2023-02-02 19:00:00
-0.19003903500149447,-0.3574454228104272,-0.18039168176240783,1.3728484746765302,-2.211861911329507,1.8921633752472438,2023-01-19 04:00:00
-0.3998990621311371,0.269294752580734,-0.04489303012253698,0.1825010305992134,-0.6701152004542329,0.43724752550993007,2023-02-01 20:00:00
0.3840654489393073,-0.03269474809409311,-2.0674421000398766,-0.08912003951278841,-1.3044695005048532,1.5631475145247418,2023-01-04 16:00:00
0.02100384163275905,0.6819529712949639,-0.31026675659345604,0.3241663524884421,-0.13014305436768459,-0.8572179993399209,2023-01-03 15:00:00
-0.2430611988808665,0.0022879361435040493,1.0703651602299298,1.2718924219386565,-0.1108125602790875,-0.49276900450974065,2023-02-04 10:00:00
2.1247714030169615,1.3313390619884031,1.9203675021442612,-1.222895019555564,0.07125374991089249,-4.112951031961817,2023-01-30 20:00:00
1.3736585451629577,-0.13744851462769186,0.9528745472029388,1.6122782579886454,1.3149144535840473,-5.487843429435831,2023-01-15 15:00:00
-0.23130094292969944,-0.5764195763348439,1.471034690817104,-0.6994952201676432,-1.0370660735699961,1.886932143611652,2023-02-09 00:00:00
0.1335409047822823,-0.1524698363805439,0.7081086766885905,0.9567023167945841,-0.7859894605079495,-0.4524991946754948,2023-01-11 16:00:00
-0.752435237353035,-1.466785190615677,-0.5014021468856367,0.9753124584779789,0.5156280884439565,1.8234772926957847,2023-01-27 11:00:00
-1.0501407396021456,0.7574951493374855,1.3705361439967134,0.6952029000839993,0.2837510236615011,-0.7795272828878297,2023-01-27 20:00:00
-0.20585943088034037,-0.7465783465402389,-0.1767741631157821,-1.5486182988637467,-0.4911537471421047,4.055979202830446,2023-01-24 02:00:00
-1.2640061679473638,0.4861847915619389,-1.9493717553224232,-2.0503574572842003,0.7391804947015679,3.2914166615705405,2023-02-09 23:00:00
-0.04946370965243295,0.6748194921666038,-1.1227220215622986,0.3824097461840506,0.1664522082130561,-0.4056152969663287,2023-01-08 00:00:00
1.193112945851028,1.0215153927818639,0.9189148546583293,-0.45965677227299695,-1.079842447781487,-1.8500031611825443,2023-02-08 05:00:00
1.80930634973311,-0.21804589539237385,-0.8476339286190848,-0.6520888885930607,-1.0896330373423884,-0.1189974169975897,2023-01-23 00:00:00
-0.3726755839519746,-0.24269874782528175,-1.890010171182943,-0.4547947173776929,-1.0398065310268843,3.4170944372718983,2023-02-04 07:00:00
-0.5012341077902127,-0.44854283652786137,0.23855495377373917,-1.2905614219462187,-0.14325891536419263,2.7116427828891454,2023-02-11 01:00:00
0.6336610247740587,-0.6981996746110497,1.6786746733725662,-1.911640550651757,1.3111674978026244,1.0016214068646043,2023-02-04 00:00:00
-1.183258512665775,-2.0392321777601006,-0.26940683444455776,0.7175422557959623,1.502357052096028,2.613046683817103,2023-01-04 14:00:00
-1.111457956937032,0.24650477843200488,0.49822174849678513,1.1401490385212665,1.5805406865683735,-1.829141692423277,2023-01-19 00:00:00
1.073631749859772,-1.0265152994110602,0.132969674146876,-0.7001208149391732,1.1950466289248425,-0.8951848080370579,2023-01-08 16:00:00
-0.8220760118279274,-1.2192844665221938,-0.5694497744921104,-0.12402138738999703,-1.0642200068173489,4.343064854491012,2023-02-10 18:00:00
-0.6967718184295749,0.5820265670847269,0.26044226333355597,-0.5388418561927383,-1.008554684076208,1.3862345235148634,2023-01-23 06:00:00
1.196631486645651,-0.6097829043193822,-0.1340171666729177,0.014688194729197093,-0.78489831308224,-0.44107883838555506,2023-01-13 06:00:00
1.188596823087008,1.849362141386381,0.8431053323232401,1.1628385775349859,-0.5800163326536847,-4.804142515179833,2023-02-07 04:00:00
0.54711911517521,-1.1808128153088449,1.114321694668872,0.7153813154412441,0.7181857257079345,-0.9844939764446332,2023-01-18 17:00:00
0.0516609768510798,0.22907468820570256,1.0743180127155614,0.2243396567780826,0.9040175547613144,-1.4343355701058618,2023-01-30 17:00:00
-0.6680904536430488,0.9920423495365228,-0.17495975669540864,-0.7557451594928447,0.5365098435704035,-0.5147203494169245,2023-01-11 20:00:00
0.9407711879882159,-0.9824873935383096,-0.2246331499970246,0.5500520990245519,-0.9683444548636353,0.41494031737049586,2023-01-10 21:00:00
-0.8484286341908146,0.5731278132412001,-1.7858664919341112,-0.3596296724524624,0.3011073391917421,0.7454760525796422,2023-01-24 07:00:00
1.8486088332964115,-0.1755639454992155,0.6686548047579066,0.09806753953894455,1.2958717818630143,-4.175642851828123,2023-01-25 07:00:00
1.321304032273012,1.4196030045136372,-0.6004235657387051,-1.8665399513606162,1.0075136898369221,-2.338041278336202,2023-01-19 13:00:00
-0.645572072035395,-1.6610834155671725,0.5032520647495048,-2.0634031524794545,-0.3173504922425348,5.059789662161468,2023-02-06 03:00:00
-0.863493604964934,-0.031203488939083975,0.018016872044446585,0.47263034584340563,-1.3668583632808264,2.3045569665284686,2023-02-03 08:00:00
0.07748051851886253,0.2577525401427507,-1.2417605754816243,0.33417641724489744,-0.15525904882474875,-0.28059404895202855,2023-01-25 23:00:00
-1.5431182279428703,0.16429476537056906,2.196223142152799,0.4929864585144592,-0.05751775300546313,1.046058171673159,2023-02-05 09:00:00
-1.9754665663538713,-0.9393353938187543,-0.14408755572161547,-1.2096947428411076,0.5999287299962045,3.4317577367317806,2023-01-12 01:00:00
-1.37383482489866,1.3784696274615047,0.1158245872269461,0.3896045240919878,-2.220421008935126,1.9108213029712895,2023-02-11 11:00:00
-0.7847619081277034,-0.370508098590029,-1.405567019178642,0.015618333949603047,0.9022771737866472,0.3375647192487403,2023-01-23 01:00:00
0.46210347426327075,0.19905969557347003,-0.6002168771587947,0.06980208499001891,-0.3853135968617602,-1.4290775632043065,2023-01-03 07:00:00
0.7569886166453519,-0.9221653241776254,0.8696059201056602,1.355637858804951,0.41343490322370086,-1.941439300861652,2023-01-06 00:00:00
-0.4937565831613125,-1.556581898659751,-0.4281151609659125,1.5007597906343109,0.8502217421134929,0.5959555263948605,2023-01-09 23:00:00
2.1904556258099785,-0.9905363251306883,-0.5662977296027719,0.09965136508764122,-0.5034756541161992,-1.796963738702659,2023-01-02 01:00:00
0.5193465142411723,1.5327389130025777,-0.1087601484568576,0.40171172209894146,0.6901439917111125,-2.819521327579377,2023-01-04 00:00:00
2.3146585666735087,-1.867265192591748,0.6862601903745135,-1.6127158711896517,-0.47193186578943347,0.984430666247661,2023-01-02 20:00:00
1.6391168054440675,1.6777008140764407,-0.5535882417079946,0.5689830791852754,1.628396623128538,-6.500757067415969,2023-01-11 07:00:00
-0.7908993816675531,-0.7798529462216388,1.0819848092499422,-1.3495762115515322,-0.41521376790527154,2.9030382284513014,2023-01-31 01:00:00
-0.7567950885694608,-1.4218106667418438,1.5013336519554867,-0.32267983884213575,-0.25083301645504735,2.7988773442022596,2023-01-12 17:00:00
-1.1564158167438567,0.8500793324175533,0.41768075223940065,0.10744437434089255,0.3873714806329899,0.8178576945402684,2023-02-07 05:00:00
-0.5964114079688796,-0.2991817724274345,0.8089192693927194,-0.5844552918504382,-0.7493576894227776,2.0086964485610284,2023-02-08 02:00:00
-0.7380570836613916,0.1812511626020504,0.46027162498230384,0.19484234027013805,-1.0196953197088567,1.474976173374885,2023-02-03 18:00:00
-1.1875984190295128,0.3098207102270275,0.6337768809320985,0.41379909745149823,-0.1852876588777083,0.16204807569938207,2023-01-11 04:00:00
1.146030144142065,-0.7773714848459066,1.558789184496894,-1.5304614097433769,1.6296421311127987,-0.8031710261882474,2023-02-04 06:00:00
-0.9533286082587124,0.12267031599479553,1.6246784584695606,0.3230792731160291,-0.2523535021262876,0.3482516652657596,2023-01-14 09:00:00
1.78179890877106,-1.6566232076777738,-0.5244481362626519,-0.7353034606819523,0.7214793237573432,-1.1374622294709775,2023-01-27 19:00:00
0.42961821913258585,0.20768768716311115,0.27157883719537346,-1.2767485758203094,-1.0810565404082624,0.3476758850503776,2023-01-07 14:00:00
-0.47417817510396487,-0.7717719573928751,1.6095206657759729,0.22749587573205374,0.635967750711738,0.8734847043228358,2023-02-10 17:00:00
1.4898634386020821,-1.6009039784765156,-0.828497024780246,-0.10325476014904739,-1.6431888111541673,2.066511914851767,2023-01-18 21:00:00
-0.1286594463520559,1.4069347458917507,-0.4841184945848177,0.9552692372072055,-0.038742894989543024,-2.5998036757525407,2023-02-09 05:00:00
-0.3206676255571917,1.7952113559123222,0.23007075919140207,0.49774308909139425,0.6659242520544614,-2.728846150702663,2023-01-20 06:00:00
0.46877425607502377,-0.9983854391882915,0.30179189981946597,0.7660802783846903,1.2269332238843076,-1.2789690238744973,2023-01-13 21:00:00
-0.5152183938082427,1.5301951988633513,0.664927162301741,-0.9245641143780999,-1.5975991695954321,1.3600083707839965,2023-01-30 01:00:00
-0.8289950109220723,-0.5601810401969696,0.7472936051232618,0.6103702654334648,-0.020901593964148132,0.22573863322984922,2023-01-03 12:00:00
1.3697011076541847,-1.086054582118086,1.2554036094598964,0.9458696436841456,-0.9005903525360617,0.4789481749630854,2023-02-06 20:00:00
0.10575379127148042,1.2637066776546686,-0.8463159774657358,0.543479378670093,0.1998104337187135,-2.933327082776749,2023-01-25 19:00:00
-0.3975577654917214,1.2376537575119981,0.37976763604089603,-0.9680457585102453,-0.31030770538490365,0.3745349998076574,2023-02-01 23:00:00
0.7719201548366751,0.44130715169924584,-0.7331561971099966,0.22899639245934025,-1.8579014513982872,0.21842022176619033,2023-01-28 01:00:00
0.6032475005713938,0.29815846599052565,0.6386601686431024,1.0581183250871502,0.3676198402097109,-2.8992086908877304,2023-01-28 02:00:00
1.0363028920724797,-0.5955349351838592,0.9005330773315916,1.6994359830087096,-0.40179502694163366,-2.0486727517986103,2023-02-06 01:00:00
0.7060789138151315,-0.24268127681203333,-1.0263692076658921,1.23000057271915,-0.9647054257507148,-1.0938513399887548,2023-01-28 20:00:00
-0.5518581458924467,2.5581992856682523,-0.5642475986573886,0.18455130319703697,1.5421099525678756,-3.580422823268001,2023-01-13 10:00:00
-1.1410085097527383,-0.1115088271429437,-0.8049664808525608,-0.38769991640856116,-0.41361566562964275,2.339948014900685,2023-01-29 17:00:00
0.7942646796218271,-1.2542894231692494,0.2935579321666293,-1.356581804623405,0.46642998243352635,0.3392729632139101,2023-01-14 02:00:00
-0.10015407647995278,-0.20367375017696587,-0.877982586756561,-0.82688035403986,-0.22647889190152676,1.546743192541737,2023-01-13 22:00:00
-1.5841359430054898,0.2671266510114834,0.5087250232299338,-1.5811907020321334,0.8950383140761154,2.54071594403803,2023-01-16 01:00:00
-1.44964521969853,-0.9218598131253132,-1.0039573720814985,0.20726732939894396,0.06934433703625043,2.909241736729944,2023-01-20 23:00:00
0.08658978747289992,-0.15567723539207948,1.1677820616598074,0.2544208433012131,0.3376026620752022,-0.5405147907286721,2023-01-05 14:00:00
1.040061819902576,-0.7397711639729673,-1.3346106069102326,-0.3856726309778482,0.43450264609130573,-0.8757394076972744,2023-02-11 05:00:00
0.5646059258936003,-1.0196643386921156,-0.02355215087423812,-0.17435425790283585,0.22530792204094158,0.6964360057161513,2023-01-21 06:00:00
-0.8911922254152874,-2.151815401329305,-0.7191533192424201,-0.21113023882769444,-0.987179527151184,4.73481813455401,2023-01-16 03:00:00
1.091310120594269,0.609138120907177,-1.092312764672579,-0.3164084496948019,1.2130976999791834,-3.369507041904301,2023-01-11 14:00:00
-0.09888965319114267,0.9190764829877686,-0.29027454418865134,0.26739231407190295,0.3216978061960136,-1.9509849205346428,2023-01-11 19:00:00
0.02263085267686914,-1.4055630538562867,-0.9849931258170151,0.1986800095474069,-0.07906734186455629,1.3875432578388143,2023-02-03 10:00:00
-0.5639474880582432,-0.8162172445419648,0.07814306296964744,0.861636124497944,0.13906039865341766,0.1855408615782812,2023-01-29 05:00:00
1.0729780477660118,2.3638724946193608,-0.7859860326349823,-1.3810446031537749,0.30381859560487573,-3.9680661677096025,2023-01-21 14:00:00
-0.5193963718261266,-0.3409078773460798,0.4283166923752375,0.07715649621771674,-0.5938114080687051,1.5041753060183793,2023-01-28 22:00:00
0.2801611588196068,-0.8096035199216461,0.4240610444640897,-0.47383934707091613,-0.014452270878279104,0.4487747645764373,2023-01-16 17:00:00
0.2965755451407618,0.4631847952675847,0.19729226563120644,0.3113086734428849,1.6999573745763805,-2.9966628499968926,2023-01-22 22:00:00
0.5199021395287525,1.8688178405438531,0.4197056083572659,0.27658150559104877,0.008556080824349832,-3.948011742479202,2023-02-05 05:00:00
0.7129984301723881,-0.24032539815813503,-0.3748208075495975,0.7109599682034915,0.44426331148603976,-1.8711144726688753,2023-01-06 17:00:00
-1.3200225112207058,-0.6117690909052854,-0.03703679704841202,-0.42930222451725997,-0.692420979873856,3.6036511483339986,2023-01-15 19:00:00
0.44194064956940904,-1.090399077442846,1.41093237974627,-0.09858813228426173,0.018849622944847662,0.250391392476814,2023-01-16 05:00:00
-0.6083507646793376,0.5925303073177614,0.4096361186839937,0.3569727592669261,0.08127842205619876,-0.027692715447383276,2023-02-09 06:00:00
-0.18150316213566714,-2.1770650464428547,0.17847666388538974,1.4288577078135674,-1.4741321320421057,3.3501233841022975,2023-02-01 05:00:00
0.518871180440122,0.49580502102757085,0.00161903135694112,0.4147728907887909,1.6043391083085963,-2.1747437820441062,2023-02-09 12:00:00
-2.6307301368290634,0.38837572923016833,-0.09482423128087224,-0.514782674914742,0.24353020418634463,4.1513329972148725,2023-02-04 13:00:00
-0.8617030702562581,0.03003147916408217,-2.1523835446091804,0.8764556455029355,-1.5614932224418594,1.908943140447014,2023-01-28 08:00:00
-0.2811002928859549,1.7976865268495226,0.6408428612670098,-0.5711789897827968,0.5725827813561586,-1.353277769193694,2023-01-09 07:00:00
-1.1196698946261439,-1.2946814757209058,1.1608267873785194,-0.46770120131189136,0.3465038817307158,1.6856219528854968,2023-01-09 21:00:00
-0.6947131310890582,-0.409282438113104,-0.5240883979345925,0.152354872033722,-0.8224199323822006,1.5453401717479993,2023-01-18 00:00:00
1.3171150673398653,-0.11806852699107874,-2.1218548990085946,-0.6078219870944325,1.2969945465611092,-2.184522265249204,2023-01-14 20:00:00
1.6839276914578687,-0.45888426286894,1.0786808334312956,-0.03850846950070721,-0.17262729994081963,-1.6123692225082251,2023-01-09 16:00:00
0.32159321133923857,1.7549330716472415,0.01840163078343813,0.22526411724754952,0.6927227551168594,-4.123601616477983,2023-01-26 13:00:00
-0.898414671348358,0.4919191715065057,-1.3202332070206422,1.8314587658543537,1.179440120721287,-2.834209689512043,2023-01-04 06:00:00
0.7818228717773104,-1.236950710878082,-1.3204566130842763,0.5219415656168976,0.29698467323318606,-0.13641892600223565,2023-01-02 05:00:00
-1.962625691672579,0.3496500472996937,-1.5648027713620551,0.0953441994413082,-0.2634482160822491,2.9661366220786656,2023-01-23 07:00:00
